Date,SPY
2008-11-24,0.06929097182150601
2008-11-25,0.007409171297806605
2008-11-26,0.03864061250550366
2008-11-28,0.012588873691208535
2008-12-01,-0.08857779661085108
2008-12-02,0.038484366510496804
2008-12-03,0.0240415220272876
2008-12-04,-0.023133313015773926
2008-12-05,0.030831895292078304
2008-12-08,0.03491445870763643
2008-12-09,-0.01648331312011475
2008-12-10,0.006815192306177664
2008-12-11,-0.024081133100939622
2008-12-12,0.011939473947025103
2008-12-15,-0.013933833544798713
2008-12-16,0.04706542240439737
2008-12-17,-0.009686569672384016
2008-12-18,-0.018683068862947128
2008-12-19,-0.00430227155771401
2008-12-22,-0.01281280952772168
2008-12-23,-0.01033765985153312
2008-12-24,0.005802947329122565
2008-12-26,0.005769803629654069
2008-12-29,-0.0028682962725742334
2008-12-30,0.023702542169838026
2008-12-31,0.01427459533571751
2009-01-02,0.03014181324863885
2009-01-05,-0.001183408337204206
2009-01-06,0.006677385433891958
2009-01-07,-0.02995589367266227
2009-01-08,0.004080885030827819
2009-01-09,-0.021419553910690392
2009-01-12,-0.024020730325350348
2009-01-13,0.0018401169167887588
2009-01-14,-0.031453983569932786
2009-01-15,0.0003551263087009371
2009-01-16,0.007820246751057303
2009-01-20,-0.05278631400850464
2009-01-21,0.04319210722214217
2009-01-22,-0.015466890314058124
2009-01-23,0.00435034336445872
2009-01-26,0.00685846129503509
2009-01-27,0.010157842331299127
2009-01-28,0.033833885427774435
2009-01-29,-0.032497565847154686
2009-01-30,-0.02034314986794683
2009-02-02,-0.003018238292029629
2009-02-03,0.01404675949317058
2009-02-04,-0.004896209543294172
2009-02-05,0.014880831667825278
2009-02-06,0.028496925860861833
2009-02-09,0.0013795556881577298
2009-02-10,-0.04580929127197764
2009-02-11,0.00589600964695336
2009-02-12,0.0007176077140564896
2009-02-13,-0.010757673836746529
2009-02-17,-0.04277427634681086
2009-02-18,-0.0023983709761190575
2009-02-19,-0.010755388493384754
2009-02-20,-0.009721412754965075
2009-02-23,-0.035778559735054505
2009-02-24,0.03790993857467173
2009-02-25,-0.007873079567009111
2009-02-26,-0.016261015175393467
2009-02-27,-0.02234888214169417
2009-03-02,-0.045042531268122854
2009-03-03,-0.007507046475441648
2009-03-04,0.02369070004829754
2009-03-05,-0.040847599520525635
2009-03-06,0.001744094904737148
2009-03-09,-0.01175267220042786
2009-03-10,0.05960935900817055
2009-03-11,0.006512678392986748
2009-03-12,0.0393718758295829
2009-03-13,0.007814816487107468
2009-03-16,-0.003022971635939675
2009-03-17,0.030583001080807692
2009-03-18,0.022384237831339027
2009-03-19,-0.012386312285302403
2009-03-20,-0.021293799312077755
2009-03-23,0.07182925998362255
2009-03-24,-0.01970339671352228
2009-03-25,0.010546016405658776
2009-03-26,0.020380940045493734
2009-03-27,-0.018048592068727887
2009-03-30,-0.03455482881157945
2009-03-31,0.009264891483782733
2009-04-01,0.01936650067051482
2009-04-02,0.029237767364816758
2009-04-03,0.009948161926565335
2009-04-06,-0.007832619081789116
2009-04-07,-0.02332566419413251
2009-04-08,0.010777995311060051
2009-04-09,0.03974250848696559
2009-04-13,0.00023352116541230927
2009-04-14,-0.017243725134482024
2009-04-15,0.010669876550633894
2009-04-16,0.014662891607695405
2009-04-17,0.006705494148508961
2009-04-20,-0.04191542299576001
2009-04-21,0.0195373212976937
2009-04-22,-0.006113404243909937
2009-04-23,0.009817886822824473
2009-04-24,0.015110368004800145
2009-04-27,-0.00946220631179484
2009-04-28,-0.003145141948163621
2009-04-29,0.0212691076564957
2009-04-30,0.00034317608696055046
2009-05-01,0.005376088479493557
2009-05-04,0.0340199138711359
2009-05-05,-0.003410857615555374
2009-05-06,0.017334437373425216
2009-05-07,-0.013891814937531555
2009-05-08,0.023332766943072958
2009-05-11,-0.018713888793819633
2009-05-12,-0.0029595263996793353
2009-05-13,-0.025173085234162396
2009-05-14,0.008570630413325286
2009-05-15,-0.008161733867098508
2009-05-18,0.02840697488610533
2009-05-19,-0.001205629993994095
2009-05-20,-0.006694317661331994
2009-05-21,-0.014363487049582235
2009-05-22,-0.0021299003571129127
2009-05-26,0.025611949954032154
2009-05-27,-0.017852804876451578
2009-05-28,0.013940018324866355
2009-05-29,0.017708076796373984
2009-06-01,0.02420830508202565
2009-06-02,0.0008437363110347373
2009-06-03,-0.012651373672263544
2009-06-04,0.00939662884510506
2009-06-05,0.00021146967445306863
2009-06-08,-0.0041244696400176695
2009-06-09,0.005097467273397882
2009-06-10,-0.0025359093341088546
2009-06-11,0.004449634669047686
2009-06-12,0.0027417134839744506
2009-06-15,-0.02292801085126861
2009-06-16,-0.013563088436393755
2009-06-17,-0.0009820974773574465
2009-06-18,0.00731825211767223
2009-06-19,0.0036859757771265933
2009-06-22,-0.029987107394104817
2009-06-23,0.0007839373503133462
2009-06-24,0.00861848776002394
2009-06-25,0.021747978011765756
2009-06-26,-0.002605935647427282
2009-06-29,0.009363865049000886
2009-06-30,-0.008090632461646985
2009-07-01,0.004132696807575442
2009-07-02,-0.027293006466975522
2009-07-06,-0.00011157414678608646
2009-07-07,-0.01937677230482593
2009-07-08,-0.000681006792427552
2009-07-09,0.0019317422030753484
2009-07-10,-0.0023818545338434305
2009-07-13,0.02432902523537739
2009-07-14,0.0056610082835562014
2009-07-15,0.029246095888859847
2009-07-16,-0.0016085124899287706
2009-07-17,0.010954662520885394
2009-07-20,0.010623560393269171
2009-07-21,0.004625347087509057
2009-07-22,-0.0002088965446384039
2009-07-23,0.02208252956925194
2009-07-24,0.004095883036151493
2009-07-27,0.002957267571598532
2009-07-28,-0.004677585322350297
2009-07-29,-0.002451560929326413
2009-07-30,0.01044545179682066
2009-07-31,0.0014188611151684238
2009-08-03,0.01649660737016667
2009-08-04,0.002588182212992285
2009-08-05,-0.0028794541958815367
2009-08-06,-0.005178675180520176
2009-08-07,0.013114014777133365
2009-08-10,-0.0020748950116199483
2009-08-11,-0.012476299360921872
2009-08-12,0.010729109878476972
2009-08-13,0.007638356564705795
2009-08-14,-0.007679393465467976
2009-08-17,-0.0246055809944411
2009-08-18,0.007934239787757091
2009-08-19,0.008779876027519506
2009-08-20,0.010304117023074655
2009-08-21,0.019605789616658598
2009-08-24,-9.70351659352886e-05
2009-08-25,0.0019423817813977173
2009-08-26,9.74141651537419e-05
2009-08-27,0.002229247296996917
2009-08-28,-0.00019381962088882432
2009-08-31,-0.008899158270207597
2009-09-01,-0.022057447930963092
2009-09-02,-0.0037925255952413472
2009-09-03,0.00831518469345105
2009-09-04,0.014009237997182122
2009-09-08,0.008621711812623722
2009-09-09,0.007674721475797064
2009-09-10,0.010219056239012758
2009-09-11,-0.00019115719096474137
2009-09-14,0.0048679811350629265
2009-09-15,0.004179418719518768
2009-09-16,0.015134285972137285
2009-09-17,-0.0014907045848636669
2009-09-18,0.0006370276552685183
2009-09-21,-0.002529586965584807
2009-09-22,0.005824099343644695
2009-09-23,-0.008311960620133396
2009-09-24,-0.011019082443898154
2009-09-25,-0.005332862443612307
2009-09-28,0.017903524156422268
2009-09-29,-0.003009994477832012
2009-09-30,-0.0038679145142364035
2009-10-01,-0.024813228564058543
2009-10-02,-0.004661188451055676
2009-10-05,0.014927884501227284
2009-10-06,0.014324267664384216
2009-10-07,0.0027485436662246787
2009-10-08,0.007656281853065883
2009-10-09,0.006096891773994306
2009-10-12,0.00391572380787486
2009-10-13,-0.0020431523200055146
2009-10-14,0.017215449872921784
2009-10-15,0.00365946885273849
2009-10-16,-0.0074741450393506215
2009-10-19,0.0082652327700945
2009-10-20,-0.005282703706758984
2009-10-21,-0.008973664585287477
2009-10-22,0.010163407236864375
2009-10-23,-0.011433277656273666
2009-10-26,-0.010825109761918972
2009-10-27,-0.0045831365000198465
2009-10-28,-0.01888758258205747
2009-10-29,0.021453758514074606
2009-10-30,-0.028973362002955305
2009-11-02,0.0073387209291824185
2009-11-03,0.003163576992769368
2009-11-04,0.0025799863244584387
2009-11-05,0.018395006736946495
2009-11-06,0.0026203802489888073
2009-11-09,0.022776068215870415
2009-11-10,0.00018247390013526044
2009-11-11,0.005110078742063706
2009-11-12,-0.010168023913631363
2009-11-13,0.005411610177450843
2009-11-16,0.01450427708191726
2009-11-17,0.0011690614992598825
2009-11-18,-0.000628805749081085
2009-11-19,-0.013031141695193482
2009-11-20,-0.003551487487367777
2009-11-23,0.012702043174231514
2009-11-24,0.0015343517564052611
2009-11-25,0.003513963635244366
2009-11-27,-0.01625087804952452
2009-11-30,0.0033766816994966753
2009-12-01,0.012370634301001271
2009-12-02,-0.00044947982271181797
2009-12-03,-0.007820193790443075
2009-12-04,0.005707693961084281
2009-12-07,-0.0015317252038388185
2009-12-08,-0.01109670820071873
2009-12-09,0.003740525050921706
2009-12-10,0.005635375439127843
2009-12-11,0.0042478301744304225
2009-12-14,0.006840221640462829
2009-12-15,-0.004648230145871568
2009-12-16,0.0015270480867159986
2009-12-17,-0.012016164408554686
2009-12-18,0.005657334959894289
2009-12-21,0.01016224695154988
2009-12-22,0.0035932704047034747
2009-12-23,0.0019684878818628793
2009-12-24,0.004734930546381522
2009-12-28,0.002133429112598062
2009-12-29,-0.0014196511791240152
2009-12-30,-0.0003552065333713994
2009-12-31,-0.009598202346984608
2010-01-04,0.01695976389585474
2010-01-05,0.0026472881754853184
2010-01-06,0.0007038902592815255
2010-01-07,0.004221706543812154
2010-01-08,0.0033272888057753747
2010-01-11,0.0013968933621881785
2010-01-12,-0.00932643858850779
2010-01-13,0.008446040747714045
2010-01-14,0.002704534287510496
2010-01-15,-0.011223892766538346
2010-01-19,0.0124954997924267
2010-01-20,-0.0101685781563009
2010-01-21,-0.019229028556911887
2010-01-22,-0.022291782241221747
2010-01-25,0.005127430881682438
2010-01-26,-0.004190687750654565
2010-01-27,0.004757235284023942
2010-01-28,-0.011472050753420837
2010-01-29,-0.010868665245792442
2010-02-01,0.015550706569855022
2010-02-02,0.012103390869511399
2010-02-03,-0.004982785435622916
2010-02-04,-0.030865853538380228
2010-02-05,0.002067301771212282
2010-02-08,-0.007219427522180744
2010-02-09,0.012559850860959454
2010-02-10,-0.0019582418796572076
2010-02-11,0.010466311435324949
2010-02-12,-0.0008326598605977731
2010-02-16,0.01573540591971989
2010-02-17,0.004738246440541438
2010-02-18,0.005895177991312561
2010-02-19,0.0020736779158565533
2010-02-22,0.00018012862670069296
2010-02-23,-0.012144921667552322
2010-02-24,0.00919772476015468
2010-02-25,-0.0013532811607570583
2010-02-26,0.0006322268976648449
2010-03-01,0.010384908144582372
2010-03-02,0.0027706062247270236
2010-03-03,0.0008910344104087198
2010-03-04,0.0030279357545437424
2010-03-05,0.014293305997712613
2010-03-08,0.00017480987971607576
2010-03-09,0.0016625634229234798
2010-03-10,0.00445602693171554
2010-03-11,0.0041751081715308835
2010-03-12,8.633199998353547e-05
2010-03-15,0.00025979578078505483
2010-03-16,0.007966343814521215
2010-03-17,0.005927190505340185
2010-03-18,-0.0005122334961148445
2010-03-19,-0.0050617801413999075
2010-03-22,0.005346102744655523
2010-03-23,0.007033149371962644
2010-03-24,-0.004854842652404656
2010-03-25,-0.0016260408619529487
2010-03-26,-0.0006001116264353623
2010-03-29,0.006347568587198538
2010-03-30,0.000681856053756924
2010-03-31,-0.003407037738070273
2010-04-01,0.006837370655994768
2010-04-05,0.008149655842697223
2010-04-06,0.002357638604202794
2010-04-07,-0.0057125894244908215
2010-04-08,0.0034643067145443407
2010-04-09,0.006567211318259325
2010-04-12,0.0015892601502940362
2010-04-13,0.0007516835706651293
2010-04-14,0.01134922535186278
2010-04-15,0.0008250637792164284
2010-04-16,-0.01591199882277683
2010-04-19,0.0037699870695779847
2010-04-20,0.00893058488809606
2010-04-21,-0.001819529654790708
2010-04-22,0.002983494802192732
2010-04-23,0.006527603700620999
2010-04-26,-0.003776503568163725
2010-04-27,-0.023650224071318893
2010-04-28,0.007596135977871343
2010-04-29,0.012397379094155836
2010-04-30,-0.016961747037026798
2010-05-03,0.012961795080752792
2010-05-04,-0.02351454272957776
2010-05-05,-0.005956769799576933
2010-05-06,-0.0332132671476274
2010-05-07,-0.014875294667924144
2010-05-10,0.04404110760544744
2010-05-11,-0.00284092712470152
2010-05-12,0.013985813657965585
2010-05-13,-0.012430383693873615
2010-05-14,-0.01810521617812144
2010-05-17,0.0005266689991172413
2010-05-18,-0.013602394605500723
2010-05-19,-0.005693956164107061
2010-05-20,-0.037759535107975695
2010-05-21,0.01459927355698376
2010-05-24,-0.01283129638582614
2010-05-25,0.0010215308762293596
2010-05-26,-0.006028763937680703
2010-05-27,0.03349833631233734
2010-05-28,-0.01254959002055167
2010-06-01,-0.01682385876256476
2010-06-02,0.026039408354230797
2010-06-03,0.00344397010907449
2010-06-04,-0.035136798847786754
2010-06-07,-0.012450596435836903
2010-06-08,0.010711853628683876
2010-06-09,-0.005345978169746801
2010-06-10,0.029231354960483014
2010-06-11,0.004855962808280712
2010-06-14,-0.001549980960307229
2010-06-15,0.022737296266993612
2010-06-16,-0.00035686895937248053
2010-06-17,0.001607496856017132
2010-06-18,0.0010843600598062775
2010-06-21,-0.002864130071858373
2010-06-22,-0.016515460875538457
2010-06-23,-0.0031031502496439156
2010-06-24,-0.016570384446390918
2010-06-25,0.004189076816003778
2010-06-28,-0.0031521423516871483
2010-06-29,-0.030875085157955007
2010-06-30,-0.009499726342730885
2010-07-01,-0.004456788457962491
2010-07-02,-0.005449749702109208
2010-07-06,0.006556091201973091
2010-07-07,0.031496013300066794
2010-07-08,0.00989542323707382
2010-07-09,0.007465688169540297
2010-07-12,0.0006479602672682105
2010-07-13,0.015088612480996133
2010-07-14,-9.120431740472501e-05
2010-07-15,0.0002737237159804451
2010-07-16,-0.027534474817746846
2010-07-19,0.005906248070358
2010-07-20,0.011091657601272509
2010-07-21,-0.012998216090984172
2010-07-22,0.022322047615658258
2010-07-23,0.008679038794583871
2010-07-26,0.010415715973846496
2010-07-27,-8.973533978406945e-05
2010-07-28,-0.006454439286823432
2010-07-29,-0.004872362176261746
2010-07-30,-0.0001812813872726915
2010-08-02,0.02258074947719635
2010-08-03,-0.004788800721323927
2010-08-04,0.00668344227585993
2010-08-05,-0.0010623012401481668
2010-08-06,-0.004076554687237555
2010-08-09,0.005338751586188462
2010-08-10,-0.005398583987526129
2010-08-11,-0.02740692733729544
2010-08-12,-0.006130127104608363
2010-08-13,-0.002945778397538512
2010-08-16,-0.0004616187546822026
2010-08-17,0.012285129515441584
2010-08-18,0.0018252519573165316
2010-08-19,-0.017397169775182353
2010-08-20,-0.0032442115618753764
2010-08-23,-0.0038128364209526477
2010-08-24,-0.014843235762683205
2010-08-25,0.0038852755119316296
2010-08-26,-0.006701823687177977
2010-08-27,0.015489913995588411
2010-08-30,-0.014504971757123064
2010-08-31,0.0
2010-09-01,0.02991160488431288
2010-09-02,0.009312339559082838
2010-09-03,0.012971513345515495
2010-09-07,-0.011272386957953073
2010-09-08,0.007022897487991342
2010-09-09,0.004619142123772457
2010-09-10,0.005048745159498713
2010-09-13,0.011122844342296379
2010-09-14,-0.0006207650543246235
2010-09-15,0.0038171907804440686
2010-09-16,-0.00026567056982462756
2010-09-17,0.0003734358369069657
2010-09-20,0.015290345091630186
2010-09-21,-0.0020134013158439323
2010-09-22,-0.004913148333102857
2010-09-23,-0.008111512545507904
2010-09-24,0.020621974256410436
2010-09-27,-0.0047901569732076155
2010-09-28,0.0035007791475591965
2010-09-29,-0.0017442424167241066
2010-09-30,-0.002970524003900743
2010-10-01,0.0042058426699471685
2010-10-04,-0.007503550615283516
2010-10-05,0.02013184004675761
2010-10-06,-8.613409610935818e-05
2010-10-07,-0.001206545819583682
2010-10-08,0.005608788779418283
2010-10-11,0.0009438114580622159
2010-10-12,0.0030859760220505184
2010-10-13,0.007777145125413609
2010-10-14,-0.0039009840673376317
2010-10-15,0.0020431836472645237
2010-10-18,0.004927864307213925
2010-10-19,-0.01310427775308709
2010-10-20,0.009765813375626209
2010-10-21,0.002205908624266728
2010-10-22,0.0018625333162527458
2010-10-25,0.002957353739725166
2010-10-26,0.00016825006216736327
2010-10-27,-0.002864105512723203
2010-10-28,0.00016925833779146693
2010-10-29,0.0007600713404731785
2010-11-01,0.00033772843663948393
2010-11-02,0.007930306783807461
2010-11-03,0.004017773772624578
2010-11-04,0.019258229613548172
2010-11-05,0.003762352743055253
2010-11-08,-0.0018740871212962196
2010-11-09,-0.007184335288539345
2010-11-10,0.004029337461456617
2010-11-11,-0.0037676663010853817
2010-11-12,-0.011838065766826888
2010-11-15,-0.001414381124559938
2010-11-16,-0.015579215154923554
